"Probe_Set_ID"	"AT_number"	"Description"	"CO2_pvalue"	"Dev_pvalue"	"CO2byDev_pvalue"	"percentchangeco2_primordia"	"percentchangeco2_expanding"	"percentchangeco2_fullexpand"	"Kmeans_cluster"	"mapman_bin"	"mapman_bin2"	"mapman_bin3"
"255403_at"	"At4g03400"	"hormone metabolism.auxin.induced-regulated-responsive-activated"	0.0177	0.0084	0.0158	-6.7982098918905	18.5323725250863	78.3059990117131	6	"17.2.3"	NA	NA
"255421_at"	"At4g03260"	"protein.postranslational modification"	0.0013	9.999e-05	0.0016	-1.72798042595202	21.4288336102101	4.66623305537313	4	"29.4"	NA	NA
"255436_at"	"At4g03150"	"not assigned.unknown"	0.7168	0.0096	0.0408	14.2842860713393	-0.797809688862041	-16.3574700969757	4	"35.2"	NA	NA
"255438_at"	"At4g03070"	"secondary metabolism.sulfur-containing.glucosinolates"	0.0046	1e-04	0.1776	-8.57805798775709	-29.3452345926511	-11.0436759236105	7	"16.5.1"	NA	NA
"255439_at"	"At4g03080"	"protein.postranslational modification"	0.0176	9.999e-05	0.3627	9.77279222143032	12.5124283085483	1.87024727762947	4	"29.4"	NA	NA
"255442_at"	"At4g02580"	"mitochondrial electron transport / ATP synthesis.NADH-DH.localisation not clear"	0.0272	9.999e-05	0.1164	-8.128745072854	-18.9559511285219	0.875308345048733	5	"9.1.2"	NA	NA
"255452_at"	"At4g02880"	"not assigned.unknown"	0.0254	9.999e-05	0.0612	15.1187099544597	42.3652929857176	-4.166625609696	4	"35.2"	NA	NA
"255455_at"	"At4g02930"	"protein.synthesis.elongation"	0.7207	9.999e-05	0.0156	5.83290207773443	-22.2868735077759	15.2455881034685	7	"29.2.4"	NA	NA
"255483_at"	"At4g02500"	"misc.UDP glucosyl and glucoronyl transferases"	0.0209	9.999e-05	0.3588	-3.40965680878087	-5.77211901256964	-12.4618395871239	7	"26.2"	NA	NA
"255488_at"	"At4g02630"	"PS.lightreaction.state transition"	0.0408	9.999e-05	0.0875	-19.4889694889695	2.96508579082204	-8.46244956780038	4	"1.1.30"	NA	NA
"255496_at"	"At4g02640"	"RNA.regulation of transcription.bZIP transcription factor family"	0.0363	0.0011	0.0386	-6.05364485574034	16.7011182180377	20.1648700063411	6	"27.3.35"	NA	NA
"255508_at"	"At4g02220"	"RNA.regulation of transcription.unclassified"	0.0024	0.0588	0.4769	16.1757903204122	31.111056696061	42.9497890097911	6	"27.3.99"	NA	NA
"255509_at"	"At4g02210"	"not assigned.unknown"	0.7003	0.6433	0.0218	0.593680224870115	14.5620360749373	-17.4677845990394	5	"35.2"	NA	NA
"255512_at"	"At4g02195"	"cell.vesicle transport"	0.005	0.0207	0.1622	10.2004884552199	7.32955651778843	31.2629499561018	6	"31.4"	NA	NA
"255524_at"	"At4g02330"	"cell wall.pectin*esterases.misc"	4e-04	9.999e-05	0.3688	36.7614782400602	27.6946420320691	68.2216588312637	4	"10.8.99"	NA	NA
"255536_at"	"At4g01575"	"protein.degradation.serine protease"	0.0255	0.0102	0.1116	-8.39279587135083	-42.5252592512117	-6.31563555847994	1	"29.5.5"	NA	NA
"255540_at"	"At4g01800"	"protein.targeting.chloroplast"	0.0314	9.999e-05	0.0023	12.5950253999223	-12.1774736727722	-23.3383401904603	4	"29.3.3"	NA	NA
"255549_at"	"At4g01950"	"lipid metabolism.Phospholipid synthesis"	0.0111	9.999e-05	0.4511	-10.9756462870323	-15.7109092454137	-27.6122698955557	4	"11.3"	NA	NA
"255554_at"	"At4g01895"	"not assigned.unknown"	0.7754	9.999e-05	0.018	-14.489699642777	8.40060564392153	4.82569156689123	4	"35.2"	NA	NA
"255558_at"	"At4g01900"	"signalling.in sugar and nutrient physiology"	0.0798	9.999e-05	0.0199	7.49340271333354	-6.66086479655703	-21.64643861499	5	"30.1.1"	NA	NA
"255561_at"	"At4g02050"	"transporter.sugars"	0.0061	9.999e-05	0.0146	7.89453618117274	52.3014927669644	0.00831808351355464	4	"34.2"	NA	NA
"255579_at"	"At4g01460"	"RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family"	0.0037	9.999e-05	0.0095	-6.22801738675324	-7.83284810361199	-46.4486793486347	5	"27.3.6"	NA	NA
"255586_at"	"At4g01560"	"protein.synthesis.misc ribosomal protein.BRIX"	0.0495	9.999e-05	0.2939	7.02142358209246	2.50146396916207	21.8853712585441	7	"29.2.2.50"	NA	NA
"255590_at"	"At4g01610"	"protein.degradation.cysteine protease"	0.0167	9.999e-05	0.2136	1.41439955040564	40.4197830918392	26.679848238209	2	"29.5.3"	NA	NA
"255595_at"	"At4g01700"	"stress.biotic"	7e-04	9.999e-05	0.1062	12.3281180942279	48.2671527536573	76.9535682183222	4	"20.1"	NA	NA
"255596_at"	"At4g01720"	"RNA.regulation of transcription.WRKY domain transcription factor family"	0.0018	9.999e-05	0.2372	22.8484049451025	33.9216722729457	80.3991625444305	4	"27.3.32"	NA	NA
"255602_at"	"At4g01026"	"not assigned.unknown"	0.0356	9.999e-05	0.5855	3.47770472395407	13.9174552178674	11.9395708365592	4	"35.2"	NA	NA
"255617_at"	"At4g01330"	"PS.lightreaction.state transition"	0.0013	9.999e-05	0.0942	-29.2893813301977	-3.33874385343514	-21.487270127868	4	"1.1.30"	NA	NA
"255624_at"	"At4g01370"	"signalling.MAP kinases"	0.0193	0.001	0.0403	-2.52290028341217	9.30935096332747	17.5103434378744	6	"30.6"	NA	NA
"255629_at"	"At4g00860"	"stress"	0.0357	9.999e-05	0.0015	0.559915002425717	-3.49135638297873	17.6696250489382	5	"20"	NA	NA
"255660_at"	"At4g00755"	"protein.degradation.ubiquitin.E3.SCF.FBOX"	0.0043	9.999e-05	0.021	-4.53098814593872	-6.13291496705366	-30.0689800304302	7	"29.5.11.4.3.2"	NA	NA
"255662_at"	"At4g00410"	"lipid metabolism.Phospholipid synthesis"	0.0124	9.999e-05	0.7863	-21.2811627222751	-11.6208260250074	-17.8717060551585	7	"11.3"	NA	NA
"255674_at"	"At4g00430"	"transport.Major Intrinsic Proteins.PIP"	0.0145	9.999e-05	0.1475	0.356022056604955	-12.4149026033703	-10.5147388078475	7	"34.19.1"	NA	NA
"255679_at"	"At4g00520"	"lipid metabolism.lipid degradation.beta-oxidation.acyl-CoA thioesterase"	0.0457	9.999e-05	0.4264	-7.97363801045231	-1.51122964339011	-12.816969152825	4	"11.9.4.5"	NA	NA
"255685_s_at"	"At4g00600"	"C1-metabolism.Methylenetetrahydrofolate dehydrogenase & Methenyltetrahydrofolate cyclohydrolase"	0.5209	9.999e-05	0.0392	6.87667669109336	-27.110749928095	12.7955437703188	7	"25.5"	NA	NA
"255692_at"	"At4g00400"	"lipid metabolism.Phospholipid synthesis"	0.0091	9.999e-05	0.9365	-11.4261622236671	-10.8196091358848	-13.9598605050991	7	"11.3"	NA	NA
"255696_at"	"At4g00110"	"cell wall.precursor synthesis.GAE"	0.0011	0.0151	0.1512	-5.28718557233308	-24.6693004821649	-19.9574476553694	3	"10.1.6"	NA	NA
"255698_at"	"At4g00150"	"development.unspecified"	0.0332	9.999e-05	0.7381	-12.5285030296315	-27.863005029912	-19.9573715526884	4	"33.99"	NA	NA
"255706_at"	"At4g00100"	"protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S13"	0.0139	9.999e-05	0.0189	3.00573855636256	-20.2979227311534	-6.52126573681604	7	"29.2.1.2.1.13"	NA	NA
"255709_at"	"At4g00180"	"development.unspecified"	0.0073	9.999e-05	0.0198	5.22559033848197	-17.8884003373134	-23.1173950545702	7	"33.99"	NA	NA
"255710_at"	"At4g00030"	"cell.organisation"	0.0075	9.999e-05	0.9905	-14.518707953184	-13.4563130177165	-13.258225331971	4	"31.1"	NA	NA
"255714_at"	"At4g00300"	"not assigned.no ontology"	2e-04	9.999e-05	0.0281	2.27619903927523	24.817850568473	21.3911406958678	4	"35.1"	NA	NA
"255716_at"	"At4g00330"	"protein.postranslational modification.kinase.receptor like cytoplasmatic kinase IV"	0.0641	9.999e-05	0.0057	-8.50144826787163	18.7463804860747	9.07841873986027	4	"29.4.1.54"	NA	NA
"255731_at"	"At1g25490"	"protein.postranslational modification"	0.0295	9.999e-05	0.2599	-0.0845848873627176	-9.44073122159045	-9.04914324888327	7	"29.4"	NA	NA
"255734_at"	"At1g25550"	"RNA.regulation of transcription.G2-like transcription factor family, GARP"	0.0202	9.999e-05	0.6354	13.0914882827287	12.1069483955419	4.77255759016341	4	"27.3.20"	NA	NA
"255736_at"	"At1g25380"	"transport.metabolite transporters at the mitochondrial membrane"	0.0159	9.999e-05	0.2329	1.91336963052108	6.65393566867577	13.4652465070915	4	"34.9"	NA	NA
"255742_at"	"At1g25560"	"RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family"	9.999e-05	9.999e-05	0.6466	26.8188063459404	45.3519874154346	34.5005121662739	4	"27.3.3"	NA	NA
"255759_at"	"At1g16790"	"protein.synthesis.ribosomal protein.unknown.unknown"	0.4046	9.999e-05	0.0012	20.0936460350686	-36.0945837927937	12.0341640158981	7	"29.2.1.99.99"	NA	NA
"255760_at"	"At1g16780"	"transport.H+ transporting pyrophosphatase"	0.0013	9.999e-05	0.0124	-1.34455868332867	-13.9038210828511	-31.4048416446581	5	"34.30"	NA	NA
"255767_at"	"At1g16740"	"protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L20"	0.0374	9.999e-05	0.0244	5.15444373342787	-3.49135341473108	17.8090667736566	7	"29.2.1.1.3.2.20"	NA	NA
"255769_at"	"At1g18610"	"not assigned.no ontology"	0.0509	0.2165	0.0369	5.67172082953688	-10.1530701341966	-14.9011988941377	1	"35.1"	NA	NA
"255774_at"	"At1g18620"	"not assigned.unknown"	0.2263	9.999e-05	0.0465	2.84921382942119	6.24553255886609	-29.9502975325269	4	"35.2"	NA	NA
"255776_at"	"At1g18540"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L6"	0.2763	9.999e-05	0.0187	3.56511988118767	-17.9995326342503	5.05660816301713	7	"29.2.1.2.2.6"	NA	NA
"255778_at"	"At1g18640"	"amino acid metabolism.synthesis.serine-glycine-cysteine group.serine.phosphoserine phosphatase"	0.0272	0.0033	0.2821	-0.674648207745342	-15.6537836776466	-13.12595734653	3	"13.1.5.1.3"	NA	NA
"255779_at"	"At1g18650"	"misc.beta 1,3 glucan hydrolases"	0.0054	9.999e-05	0.0537	-1.32806578857978	-19.0656011743009	-35.3497548932816	7	"26.4"	NA	NA
"255788_at"	"At2g33310"	"RNA.regulation of transcription.Aux/IAA family"	0.0278	9.999e-05	0.4224	-5.271192059227	-4.87496404847459	-13.8725094957306	4	"27.3.40"	"17.2.3"	NA
"255789_at"	"At2g33370"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L23"	0.256	9.999e-05	0.0153	1.00341702357869	-16.8067389905428	6.70502231539492	7	"29.2.1.2.2.23"	NA	NA
"255807_at"	"At4g10270"	"stress.abiotic.touch/wounding"	0.0192	9.999e-05	0.443	11.6084795792248	67.7622007114804	54.6523193778823	7	"20.2.4"	NA	NA
"255808_at"	"At4g10280"	"not assigned.unknown"	0.0013	9.999e-05	0.9679	-18.7640161730634	-20.5494303896448	-17.7470791889606	7	"35.2"	NA	NA
"255810_at"	"At4g10140"	"not assigned.unknown"	0.0893	9.999e-05	0.0147	-8.23737892287586	10.6743952663956	18.2682070693849	6	"35.2"	NA	NA
"255817_at"	"At2g33330"	"signalling.receptor kinases.DUF 26"	0.0278	9.999e-05	0.3073	-2.98378184241774	-17.6657938472571	-25.2596626781341	5	"30.2.17"	NA	NA
"255821_at"	"At2g40570"	"not assigned.no ontology"	0.7909	2e-04	0.0351	14.1681125930868	-9.48121025088377	-5.99751865055253	7	"35.1"	NA	NA
"255822_at"	"At2g40610"	"cell wall.modification"	0.028	9.999e-05	0.0757	-23.3579375764047	7.54801760046246	-45.9019988828462	4	"10.7"	NA	NA
"255828_at"	"At2g40630"	"not assigned.unknown"	0.9939	0.0013	0.0416	2.05112672287293	28.9404406088557	-24.1382654139062	7	"35.2"	NA	NA
"255829_at"	"At2g40540"	"transport.potassium"	8e-04	0.0039	0.2073	-5.57528279492404	-13.4756304256566	-17.8166009864824	5	"34.15"	NA	NA
"255830_at"	"At2g33340"	"RNA.processing.splicing"	0.0443	9.999e-05	0.0146	5.29690793738604	-13.5926344128969	-6.07727297783809	7	"27.1.1"	NA	NA
"255844_at"	"At2g33580"	"signalling.receptor kinases.lysine motif"	0.0077	9.999e-05	0.2018	7.09454630263543	89.9069243656014	53.8430064625143	4	"30.2.21"	NA	NA
"255846_at"	"At2g33610"	"RNA.regulation of transcription.Chromatin Remodeling Factors"	0.1455	9.999e-05	0.0232	-7.28526450882209	17.520281064555	-37.2789780461415	7	"27.3.44"	NA	NA
"255857_at"	"At1g67080"	"not assigned.unknown"	0.0279	9.999e-05	0.1049	2.76199275862384	-18.2212412352032	-12.0907874568985	5	"35.2"	NA	NA
"255878_at"	"At2g40620"	"RNA.regulation of transcription.bZIP transcription factor family"	0.0175	9.999e-05	0.1226	-1.37814515218043	-12.1971528855778	-25.3737321717237	5	"27.3.35"	NA	NA
"255886_at"	"At1g20340"	"PS.lightreaction.other electron carrier (ox/red).plastocyanin"	0.0458	9.999e-05	0.2001	1.14030955329802	-9.48160818777387	-12.1353191571754	4	"1.1.5.1"	NA	NA
"255899_at"	"At1g17970"	"protein.degradation.ubiquitin.E3.RING"	0.0427	0.0039	0.0874	-7.48866131713425	0.713166720394523	-28.5617347419946	4	"29.5.11.4.2"	NA	NA
"255902_at"	"At1g17880"	"RNA.regulation of transcription.General Transcription"	0.1594	9.999e-05	0.0192	4.58656032067327	-19.4663966769437	1.69805796818581	7	"27.3.50"	NA	NA
"255904_at"	"At1g17860"	"stress.biotic.PR-proteins.proteinase inhibitors.trypsin inhibitor"	0.0247	3e-04	0.4475	7.67547249132915	16.9381827783095	32.3777455611155	7	"20.1.7.6.1"	NA	NA
"255923_at"	"At1g22180"	"transport.misc"	0.0305	9.999e-05	0.0793	-8.57884085693996	52.6809995995386	37.7951508042477	4	"34.99"	NA	NA
"255943_at"	"At1g22370"	"misc.UDP glucosyl and glucoronyl transferases"	0.006	0.076	0.1009	0.0677713273498523	-31.8814901006682	-30.5751876007115	1	"26.2"	NA	NA
"255953_at"	"At1g22070"	"RNA.regulation of transcription.bZIP transcription factor family"	0.0018	9.999e-05	0.1137	4.72827282172099	47.10034857544	42.0088029439354	4	"27.3.35"	NA	NA
"255966_at"	"At1g22300"	"signalling.14-3-3 proteins"	0.0196	9.999e-05	0.0432	-0.455843678859177	4.25085948662072	14.8367858844328	7	"30.7"	NA	NA
"255967_at"	"At1g22280"	"protein.postranslational modification"	0.0059	9.999e-05	0.0184	-4.70851308059378	22.0882348501732	29.8486878257091	4	"29.4"	NA	NA
"255977_at"	"At1g34030"	"protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S18"	0.7222	9.999e-05	0.0316	2.83159167019938	-14.9467094958704	10.0052788735323	7	"29.2.1.2.1.18"	NA	NA
"255980_at"	"At1g33970"	"stress.biotic"	0.3538	9.999e-05	0.0129	-28.9176338258602	42.3654968131353	28.4715887828609	4	"20.1"	NA	NA
"256002_at"	"At1g29900"	"nucleotide metabolism.synthesis.pyrimidine.carbamoyl phosphate synthetase"	0.0479	9.999e-05	0.0118	5.90450569675637	-12.4544269454529	-6.99463230744466	7	"23.1.1.1"	NA	NA
"256010_at"	"At1g19220"	"RNA.regulation of transcription.ARF, Auxin Response Factor family"	0.0689	0.9279	0.0315	-17.2518767458101	17.0172144115235	-35.9485977417847	2	"27.3.4"	NA	NA
"256013_at"	"At1g19270"	"protein.degradation.ubiquitin"	0.0441	0.0029	0.0395	-1.66107031243942	64.2238124488926	3.32868351745325	2	"29.5.11"	NA	NA
"256015_at"	"At1g19150"	"PS.lightreaction.photosystem I.LHC-I"	0.047	9.999e-05	0.5943	-9.08760414166585	-8.45471191564135	-20.4304611206407	4	"1.1.2.1"	NA	NA
"256016_at"	"At1g19240"	"not assigned.unknown"	0.0426	2e-04	0.2277	0.866735528017592	8.89084960260213	20.307321751597	7	"35.2"	NA	NA
"256017_at"	"At1g19180"	"not assigned.unknown"	8e-04	9.999e-05	0.9658	127.738370869291	107.891751396782	104.95090993968	6	"35.2"	NA	NA
"256021_at"	"At1g58270"	"not assigned.no ontology"	4e-04	9.999e-05	0.062	-5.92619365099905	-34.8867907908308	-25.5249614868042	5	"35.1"	NA	NA
"256030_at"	"At1g34110"	"signalling.receptor kinases.leucine rich repeat XI"	0.2153	9.999e-05	0.0071	-10.2342105982345	83.8362461633334	-14.1636070928064	2	"30.2.11"	NA	NA
"256035_at"	"At1g07140"	"signalling.G-proteins"	0.0424	0.0098	0.0032	-5.86252934425388	6.05392327051949	15.577604195379	3	"30.5"	NA	NA
"256041_at"	"At1g07230"	"not assigned.no ontology"	0.553	9.999e-05	0.0241	-13.5876913704999	26.433799684981	0.110274662072598	2	"35.1"	NA	NA
"256062_at"	"At1g07090"	"not assigned.unknown"	0.2647	9.999e-05	0.0384	-20.4779140069013	50.0507314111322	14.7590684081872	4	"35.2"	NA	NA
"256064_at"	"At1g07020"	"not assigned.unknown"	0.0429	9.999e-05	0.0991	-0.26990282897038	5.88661841176933	22.2776030621997	7	"35.2"	NA	NA
"256068_at"	"At1g13690"	"protein.folding"	0.4622	9.999e-05	0.0246	2.03424381039893	-8.92849585054324	15.4017758403674	7	"29.6"	NA	NA
"256069_at"	"At1g13740"	"not assigned.unknown"	0.0332	9.999e-05	0.2048	12.480119691436	0.781378135710831	30.7527457808733	7	"35.2"	NA	NA
"256070_at"	"At1g13730"	"protein.targeting.nucleus"	0.0231	9.999e-05	0.1714	0.98633045755996	-23.0196731673586	-16.4986399550969	7	"29.3.1"	NA	NA
"256072_at"	"At1g18080"	"development.unspecified"	0.1262	9.999e-05	0.0083	3.91615773699039	-17.8884687571147	2.21564289432586	7	"33.99"	NA	NA
"256074_at"	"At1g18260"	"not assigned.no ontology"	0.0136	9.999e-05	0.0477	-2.86855243291869	33.8609398050739	13.8307506756496	6	"35.1"	NA	NA
"256088_at"	"At1g20810"	"protein.folding"	0.1545	9.999e-05	0.0394	6.62380702745606	-3.18596797538424	-22.3460065249032	4	"29.6"	NA	NA
"256089_at"	"At1g20830"	"not assigned.unknown"	0.0035	9.999e-05	0.0039	1.62030154252271	-7.01830462148986	-25.5630735007878	4	"35.2"	NA	NA
"256091_at"	"At1g20693"	"RNA.regulation of transcription.Nucleosome/chromatin assembly factor group"	0.0105	9.999e-05	0.0205	-3.8011146793942	25.9494733941867	11.0903183300755	4	"27.3.62"	NA	NA
"256100_at"	"At1g13750"	"misc.acid and other phosphatases"	0.0046	9.999e-05	0.3265	18.9611396116853	42.1414292181809	11.2969596589888	4	"26.13"	NA	NA
"256106_at"	"At1g16870"	"protein.synthesis.ribosomal protein.prokaryotic.mitochondrion.30S subunit.S29"	0.0926	9.999e-05	0.0053	8.92167882235958	-21.1208888774236	-2.81123720209608	7	"29.2.1.1.2.1.29"	NA	NA
"256115_at"	"At1g16880"	"not assigned.no ontology"	0.0326	9.999e-05	0.2728	-1.19436115426145	-8.04059199820361	-13.6682465512361	4	"35.1"	NA	NA
"256129_at"	"At1g18210"	"signalling.calcium"	0.0011	9.999e-05	0.0039	-5.15891412221622	27.1487257858874	49.0762081806262	6	"30.3"	NA	NA
"256149_at"	"At1g55110"	"RNA.regulation of transcription.C2H2 zinc finger family"	0.8553	9.999e-05	0.0364	13.0342160640595	-0.640929895379158	-12.8758973276226	4	"27.3.11"	NA	NA
"256151_at"	"At1g55130"	"DNA.unspecified"	0.0028	9.999e-05	0.0594	-1.07720746169567	-15.5589019648247	-22.9871650892353	5	"28.99"	NA	NA
"256160_at"	"At1g30120"	"TCA / org. transformation.TCA.pyruvate DH.E1"	0.008	9.999e-05	0.1798	-2.91803448482269	-9.97047478850069	-17.6077302829251	7	"8.1.1.1"	NA	NA
"256174_at"	"At1g51720"	"N-metabolism.N-degradation.glutamate dehydrogenase"	0.2155	0.1724	0.0365	3.93375958260752	-8.06131584745786	22.2983292676738	6	"12.3.1"	NA	NA
"256178_s_at"	"At1g51780"	"hormone metabolism.auxin.synthesis-degradation"	0.0485	9.999e-05	0.2936	2.84933418619526	27.5797304264565	58.4137928145669	4	"17.2.1"	NA	NA
"256183_at"	"At1g51660"	"signalling.MAP kinases"	0.0289	2e-04	0.3772	4.49758249182808	34.6486657419452	40.931425014941	6	"30.6"	NA	NA
"256186_at"	"At1g51680"	"secondary metabolism.phenylpropanoids.lignin biosynthesis.4CL"	0.0295	9.999e-05	0.5729	-6.08522802533703	-13.1627466264058	-18.5228228128777	4	"16.2.1.3"	NA	NA
"256192_at"	"At1g30110"	"signalling.phosphinositides.bis(5-nucleosyl)-tetraphosphatase"	0.0051	9.999e-05	0.0044	4.83417897727689	-38.8038417984314	-9.14169964198229	7	"30.4.3"	NA	NA
"256207_at"	"At1g50920"	"signalling.G-proteins"	0.9077	9.999e-05	0.0177	10.2196273760552	-16.7692828895918	7.57526114990124	7	"30.5"	NA	NA
"256226_at"	"At1g56280"	"stress.abiotic.drought/salt"	0.0955	9.999e-05	0.0118	-7.50475546387633	29.6986535686342	2.80544431060525	4	"20.2.3"	NA	NA
"256237_at"	"At3g12610"	"DNA.repair"	0.0249	9.999e-05	0.0382	-20.517963855131	10.4499059614125	-27.9180447889968	4	"28.2"	NA	NA
"256240_at"	"At3g12600"	"nucleotide metabolism.salvage.NUDIX hydrolases"	0.017	9.999e-05	0.1148	-2.19243358559363	26.8048648353417	24.553970639021	7	"23.3.3"	NA	NA
"256241_at"	"At3g12390"	"protein.synthesis.elongation"	0.8936	9.999e-05	0.0244	-2.78653464613659	-9.48166150814094	12.2999995599774	7	"29.2.4"	NA	NA
"256246_at"	"At3g66658"	"secondary metabolism.N misc.betaine.betaine-aldehyde dehydrogenase"	0.0418	0.0154	0.8129	-10.5071915450743	-5.15354865797623	-10.9530844119175	7	"16.4.2.1"	NA	NA
"256253_at"	"At3g11250"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.P0"	0.0714	9.999e-05	0.0048	6.98525536279528	-25.4303825827245	0.263131354805581	7	"29.2.1.2.2.80"	NA	NA
"256255_at"	"At3g11280"	"RNA.regulation of transcription.MYB-related transcription factor family"	0.0228	9.999e-05	0.365	24.5335555019622	43.9485228411276	5.69857904778194	4	"27.3.26"	NA	NA
"256256_at"	"At3g11230"	"not assigned.no ontology"	0.9296	9.999e-05	0.0117	-14.5477142185348	13.968851564902	3.64395143562516	4	"35.1"	NA	NA
"256264_at"	"At3g12210"	"not assigned.unknown"	0.041	9.999e-05	0.1055	3.1975816899381	-17.6842317702311	-10.1351071295345	7	"35.2"	NA	NA
"256274_at"	"At3g12080"	"signalling.G-proteins"	0.2824	9.999e-05	0.0015	15.6070155317139	-16.6188594482998	-6.17262260587734	5	"30.5"	NA	NA
"256277_at"	"At3g12120"	"lipid metabolism.FA desaturation.omega 6 desaturase"	0.008	0.0372	0.7972	-10.613118976788	-6.28111323221596	-10.7869822532872	4	"11.2.4"	NA	NA
"256279_at"	"At3g12620"	"protein.postranslational modification"	0.0429	9.999e-05	0.8853	6.67772179348171	11.753465606606	7.93994964700388	4	"29.4"	NA	NA
"256284_at"	"At3g12530"	"DNA.synthesis/chromatin structure"	0.0984	9.999e-05	0.0159	-3.19655241840481	-0.506363964446628	27.4320072092302	7	"28.1"	NA	NA
"256302_at"	"At1g69526"	"not assigned.no ontology"	0.0046	9.999e-05	0.0148	7.65789603663485	-28.9296872839882	-45.3868216998069	4	"35.1"	NA	NA
"256304_at"	"At1g69523"	"amino acid metabolism.synthesis.aspartate family.methionine.homocysteine S-methyltransferase"	0.0022	9.999e-05	0.0659	-10.7644423201049	-26.9128949000946	-51.9697225195634	4	"13.1.3.4.12"	NA	NA
"256305_at"	"At1g30400"	"transport.ABC transporters and multidrug resistance systems"	0.894	9.999e-05	0.005	13.801799311118	0.554302603275535	-13.6974511993013	4	"34.16"	NA	NA
"256308_s_at"	"At1g30410"	"transport.ABC transporters and multidrug resistance systems"	0.0083	1e-04	0.0449	-4.64387409532489	35.7778847206272	47.2706384656933	6	"34.16"	NA	NA
"256310_at"	"At1g30360"	"stress.abiotic.drought/salt"	0.0215	9.999e-05	0.4476	-3.04937142545147	-13.9041014744954	-12.3729402736171	4	"20.2.3"	NA	NA
"256321_at"	"At1g55020"	"hormone metabolism.jasmonate.synthesis-degradation.lipoxygenase"	0.0067	9.999e-05	0.6004	-14.9943289391806	-8.39249648081279	-19.4552783211508	7	"17.7.1.2"	NA	NA
"256329_at"	"At1g76850"	"not assigned.unknown"	0.3558	8e-04	0.0205	8.9031360437303	-0.842559677365907	-16.6118435026409	4	"35.2"	NA	NA
"256333_at"	"At1g76860"	"RNA.processing"	0.5914	9.999e-05	0.0025	2.69251539307687	-10.5172964078643	12.814269843266	7	"27.1"	NA	NA
