Probe_Set_ID,BINCODE,NAME
256257_at,29.1.19,protein.aa activation.arginine-tRNA ligase
256258_at,27.3.16,"RNA.regulation of transcription.CCAAT box binding factor family, HAP5"
256259_at,35.2,not assigned.unknown
256260_at,10.5,cell wall.cell wall proteins
256261_at,30.5,signalling.G-proteins
256262_at,35.2,not assigned.unknown
256263_at,25.5,C1-metabolism.Methylenetetrahydrofolate dehydrogenase & Methenyltetrahydrofolate cyclohydrolase
256264_at,35.2,not assigned.unknown
256265_at,35.2,not assigned.unknown
256266_at,35.2,not assigned.unknown
256267_at,9.1.1,mitochondrial electron transport / ATP synthesis.NADH-DH.complex I
256268_at,31.2,cell.division
256269_at,27.3.35,RNA.regulation of transcription.bZIP transcription factor family
256270_at,35.2,not assigned.unknown
256271_at,35.1,not assigned.no ontology
256272_at,34.12,transport.metal
256273_at,33.99,development.unspecified
256274_at,30.5,signalling.G-proteins
256275_at,31.1,cell.organisation
256276_at,16.1.1,secondary metabolism.isoprenoids.non-mevalonate pathway
256277_at,11.2.4,lipid metabolism.FA desaturation.omega 6 desaturase
256278_at,27.3.12,RNA.regulation of transcription.C3H zinc finger family
256279_at,29.4,protein.postranslational modification
256280_at,35.2,not assigned.unknown
256281_at,27.3.25,RNA.regulation of transcription.MYB domain transcription factor family
256282_at,27.3.99,RNA.regulation of transcription.unclassified
256283_at,35.2,not assigned.unknown
256284_at,28.1,DNA.synthesis/chromatin structure
256285_at,35.2,not assigned.unknown
256286_at,35.1,not assigned.no ontology
256287_at,35.2,not assigned.unknown
256288_at,26.6,misc.O-methyl transferases
256289_s_at,29.5.5,protein.degradation.serine protease
256290_at,29.5.5,protein.degradation.serine protease
256291_at,29.4,protein.postranslational modification
256292_at,35.2,not assigned.unknown
256293_at,33.99,development.unspecified
256294_at,20.2.3,stress.abiotic.drought/salt
256295_at,35.2,not assigned.unknown
256296_at,34.7,transport.phosphate
256297_at,26.10,misc.cytochrome P450
256298_at,35.2,not assigned.unknown
256299_at,10.7,cell wall.modification
256300_at,33.99,development.unspecified
256301_at,35.2,not assigned.unknown
256302_at,35.1,not assigned.no ontology
256303_at,20.1.7,stress.biotic.PR-proteins
256304_at,13.1.3.4.12,amino acid metabolism.synthesis.aspartate family.methionine.homocysteine S-methyltransferase
256305_at,34.16,transport.ABC transporters and multidrug resistance systems
256306_at,11.9.2.1,lipid metabolism.lipid degradation.lipases.triacylglycerol lipase
256307_at,10.6.3,cell wall.degradation.pectate lyases and polygalacturonases
256308_s_at,34.16,transport.ABC transporters and multidrug resistance systems
256309_at,1.1.2.2,PS.lightreaction.photosystem I.PSI polypeptide subunits
256310_at,20.2.3,stress.abiotic.drought/salt
256311_at,27.3.4,"RNA.regulation of transcription.ARF, Auxin Response Factor family"
256312_x_at,35.2,not assigned.unknown
256313_s_at,35.1.12,not assigned.no ontology.pumilio/Puf RNA-binding domain-containing protein
256314_at,35.1,not assigned.no ontology
256315_at,35.2,not assigned.unknown
256316_at,35.2,not assigned.unknown
256317_at,35.2,not assigned.unknown
256318_s_at,35.3,not assigned.disagreeing hits
256319_at,3.2.2,minor CHO metabolism.trehalose.TPP
256320_at,20.2.1,stress.abiotic.heat
256321_at,17.7.1.2,hormone metabolism.jasmonate.synthesis-degradation.lipoxygenase
256322_at,35.2,not assigned.unknown
256323_at,35.2,not assigned.unknown
256324_at,34.99,transport.misc
256325_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
256326_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
256327_at,26.2,misc.UDP glucosyl and glucoronyl transferases
256328_at,7.1.3,OPP.oxidative PP.6-phosphogluconate dehydrogenase
256329_at,35.2,not assigned.unknown
256330_at,35.2,not assigned.unknown
256331_at,27.3.30,"RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family"
256332_at,27.3.30,"RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family"
256333_at,27.1,RNA.processing
256334_at,34.13,transport.peptides and oligopeptides
256335_at,35.2,not assigned.unknown
256336_at,26.24,misc.GCN5-related N-acetyltransferase
256337_at,35.2,not assigned.unknown
256338_at,35.1.22,not assigned.no ontology.late embryogenesis abundant domain-containing protein
256339_at,27.3.22,"RNA.regulation of transcription.HB,Homeobox transcription factor family"
256340_at,20.2.1,stress.abiotic.heat
256341_at,23.3,nucleotide metabolism.salvage
256342_at,35.2,not assigned.unknown
256343_at,18.7,Co-factor and vitamine metabolism.iron-sulphur clusters
256344_at,27.3.11,RNA.regulation of transcription.C2H2 zinc finger family
256345_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
256346_s_at,35.3,not assigned.disagreeing hits
256347_at,35.2,not assigned.unknown
256348_at,35.2,not assigned.unknown
256349_at,33.2,development.late embryogenesis abundant
256350_at,2.1.2,major CHO metabolism.synthesis.starch
256351_at,29.4,protein.postranslational modification
256352_at,10.5.2,cell wall.cell wall proteins.proline rich proteins
256353_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
256354_at,26.22,misc.short chain dehydrogenase/reductase (SDR)
256355_at,30.5,signalling.G-proteins
256357_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
256358_at,27.3.6,"RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family"
256359_at,29.4.1.56,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VI
256360_at,35.1.26,not assigned.no ontology.DC1 domain containing protein
256361_at,13.2.3.4,amino acid metabolism.degradation.aspartate family.methionine
256362_at,35.1.26,not assigned.no ontology.DC1 domain containing protein
256363_at,31.2,cell.division
256364_at,27.3.32,RNA.regulation of transcription.WRKY domain transcription factor family
256365_at,29.1.19,protein.aa activation.arginine-tRNA ligase
256366_at,30.2.20,signalling.receptor kinases.wheat LRK10 like
256367_at,27.3.99,RNA.regulation of transcription.unclassified
256368_at,26.11.1,misc.alcohol dehydrogenases
256369_at,35.2,not assigned.unknown
256370_at,34.99,transport.misc
256371_at,33.99,development.unspecified
256372_at,31.2,cell.division
256373_at,27.3.70,RNA.regulation of transcription.Silencing Group
256374_at,28.1,DNA.synthesis/chromatin structure
256375_at,17.8.1,hormone metabolism.salicylic acid.synthesis-degradation
256377_at,33.99,development.unspecified
256378_at,30.2.3,signalling.receptor kinases.leucine rich repeat III
256379_at,35.2,not assigned.unknown
256380_at,35.1,not assigned.no ontology
256381_at,26.21,misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein
256382_at,35.2,not assigned.unknown
256383_at,35.1.40,not assigned.no ontology.glycine rich proteins
256384_at,33.99,development.unspecified
256385_at,29.2.1.2.2.10,protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L10
256386_at,26.10,misc.cytochrome P450
256387_at,35.1,not assigned.no ontology
256388_at,29.2.1.2.2.34,protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L34
256389_at,27.3.41,RNA.regulation of transcription.B3 transcription factor family
256390_at,30.6,signalling.MAP kinases
256391_at,35.2,not assigned.unknown
256392_at,3.1.1.2,minor CHO metabolism.raffinose family.galactinol synthases.putative
256393_at,35.2,not assigned.unknown
256394_at,35.1,not assigned.no ontology
256395_at,27.3.6,"RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family"
256396_at,35.2,not assigned.unknown
256397_at,29.4,protein.postranslational modification
256398_at,34.19.3,transport.Major Intrinsic Proteins.NIP
256399_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
256400_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
256401_at,23.4.2,nucleotide metabolism.phosphotransfer and pyrophosphatases.guanylate kinase
256402_at,35.1,not assigned.no ontology
256403_at,29.5.11.4.5.2,protein.degradation.ubiquitin.E3.BTB/POZ Cullin3.BTB/POZ
256404_at,30.11,signalling.light
256405_at,30.3,signalling.calcium
256406_at,35.2,not assigned.unknown
256407_at,34.2.1,transporter.sugars.sucrose
256408_at,33.99,development.unspecified
256409_at,33.99,development.unspecified
256410_at,33.99,development.unspecified
256411_at,29.5.5,protein.degradation.serine protease
256412_at,33.99,development.unspecified
256413_at,27.3.30,"RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family"
256414_at,27.3.2,RNA.regulation of transcription.Alfin-like
256415_at,26.28,misc.GDSL-motif lipase
256416_at,15.2,"metal handling.binding, chelation and storage"
256417_s_at,11.2.3,lipid metabolism.FA desaturation.omega 3 desaturase
256418_at,27.3.41,RNA.regulation of transcription.B3 transcription factor family
256419_at,35.2,not assigned.unknown
256420_at,35.1,not assigned.no ontology
256421_at,35.2,not assigned.unknown
256422_at,27.4,RNA.RNA binding
256423_at,29.5.5,protein.degradation.serine protease
256424_at,35.2,not assigned.unknown
256425_at,20.1.7,stress.biotic.PR-proteins
256426_at,27.3.99,RNA.regulation of transcription.unclassified
256427_at,27.3.37,"RNA.regulation of transcription.AS2,Lateral Organ Boundaries Gene Family"
256428_at,20.1.7,stress.biotic.PR-proteins
256429_at,35.1,not assigned.no ontology
256430_at,27.3.3,"RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family"
256431_s_at,20.1.7,stress.biotic.PR-proteins
256432_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
256433_at,20.2.4,stress.abiotic.touch/wounding
256434_at,29.2.1.2.2.537,protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L37A
256435_at,16.8.1,secondary metabolism.flavonoids.anthocyanins
256436_at,35.2,not assigned.unknown
256437_s_at,31.4,cell.vesicle transport
256438_s_at,29.2.1.2.2.41,protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L41
256439_at,21.6,redox.dismutases and catalases
256440_at,35.1,not assigned.no ontology
256441_at,35.2,not assigned.unknown
256442_at,35.2,not assigned.unknown
256443_at,34.99,transport.misc
256444_at,35.2,not assigned.unknown
256445_at,35.2,not assigned.unknown
256446_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
256447_at,34.13,transport.peptides and oligopeptides
256449_at,28.99,DNA.unspecified
256450_at,16.8.5,secondary metabolism.flavonoids.isoflavonols
256451_s_at,34.99,transport.misc
256452_at,27.3.80,RNA.regulation of transcription.zf-HD
256453_at,21.2.1,redox.ascorbate and glutathione.ascorbate
256454_at,16.8.5,secondary metabolism.flavonoids.isoflavonols
256455_at,35.2,not assigned.unknown
256456_at,35.2,not assigned.unknown
256457_at,28.1,DNA.synthesis/chromatin structure
256458_at,34.2,transporter.sugars
256459_at,11.1.1,lipid metabolism.FA synthesis and FA elongation.Acetyl CoA Carboxylation
256460_at,29.2.1.2.2.30,protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L30
256461_s_at,23.1.2.8,nucleotide metabolism.synthesis.purine.SAICAR lyase
256462_at,35.2,not assigned.unknown
256463_s_at,28.1.1.5,DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase
256464_at,33.2,development.late embryogenesis abundant
256465_at,35.2,not assigned.unknown
256466_at,33.99,development.unspecified
256468_at,26.30,misc. other Ferredoxins and Rieske domain
256469_at,27.3.99,RNA.regulation of transcription.unclassified
256470_at,35.2,not assigned.unknown
256471_at,35.2,not assigned.unknown
256472_at,35.2,not assigned.unknown
256473_at,35.1,not assigned.no ontology
256474_at,35.2,not assigned.unknown
256475_s_at,35.3,not assigned.disagreeing hits
256476_at,35.2,not assigned.unknown
256477_at,35.2,not assigned.unknown
256478_at,35.2,not assigned.unknown
256479_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
256480_at,35.2,not assigned.unknown
256481_at,29.7,protein.glycosylation
256482_at,30.2.13,signalling.receptor kinases.leucine rich repeat XIII
256483_at,35.1,not assigned.no ontology
256484_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
256485_at,31.4,cell.vesicle transport
256486_at,29.5.4,protein.degradation.aspartate protease
256487_at,20.1.7,stress.biotic.PR-proteins
256488_at,33.99,development.unspecified
256489_at,26.28,misc.GDSL-motif lipase
256490_at,35.2,not assigned.unknown
256491_at,28.1,DNA.synthesis/chromatin structure
256492_at,16.2,secondary metabolism.phenylpropanoids
256493_at,35.1,not assigned.no ontology
256494_at,35.2,not assigned.unknown
256495_at,28.1,DNA.synthesis/chromatin structure
256496_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
256497_at,20.1,stress.biotic
256498_at,35.2,not assigned.unknown
256499_at,35.2,not assigned.unknown
256500_at,28.1,DNA.synthesis/chromatin structure
256501_at,35.2,not assigned.unknown
256503_at,27.3.26,RNA.regulation of transcription.MYB-related transcription factor family
256504_at,23.3,nucleotide metabolism.salvage
256505_at,35.1,not assigned.no ontology
256506_at,35.2,not assigned.unknown
256507_at,35.2,not assigned.unknown
256508_at,35.2,not assigned.unknown
256509_at,16.8.5,secondary metabolism.flavonoids.isoflavonols
256510_at,29.5.5,protein.degradation.serine protease
256511_at,28.1,DNA.synthesis/chromatin structure
256512_at,35.2,not assigned.unknown
256513_at,11.9.3,lipid metabolism.lipid degradation.lysophospholipases
256514_at,35.1,not assigned.no ontology
256515_at,16.1.5,secondary metabolism.isoprenoids.terpenoids
256516_at,30.2.9,signalling.receptor kinases.leucine rich repeat IX
256517_at,27.3.67,RNA.regulation of transcription.putative transcription regulator
256518_at,35.2,not assigned.unknown
256519_at,35.2,not assigned.unknown
256520_at,26.10,misc.cytochrome P450
256521_at,11.1.8,lipid metabolism.FA synthesis and FA elongation.acyl coa ligase
256522_at,27.3.64,RNA.regulation of transcription.PHOR1
256523_at,29.2.3,protein.synthesis.initiation
256524_at,12.2.2,N-metabolism.ammonia metabolism.glutamine synthase
256525_at,29.5.4,protein.degradation.aspartate protease
256526_at,20.1.7,stress.biotic.PR-proteins
256527_at,20.1,stress.biotic
256528_at,27.3.11,RNA.regulation of transcription.C2H2 zinc finger family
256529_at,30.2.99,signalling.receptor kinases.misc
256530_at,35.1,not assigned.no ontology
256531_at,13.1.3.4.1,amino acid metabolism.synthesis.aspartate family.methionine.cystathionine gamma-synthase
256532_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
256533_at,35.1,not assigned.no ontology
256534_at,33.1,development.storage proteins
256535_at,33.99,development.unspecified
256536_at,29.2.5,protein.synthesis.release
256537_at,35.1.21,not assigned.no ontology.epsin N-terminal homology (ENTH) domain-containing protein
256538_x_at,29.5.3,protein.degradation.cysteine protease
256539_at,35.2,not assigned.unknown
256540_at,28.1.1.1,DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon
256541_at,30.1.1,signalling.in sugar and nutrient physiology
256542_at,31.1,cell.organisation
256543_at,35.2,not assigned.unknown
256544_at,20.1.3.1,stress.biotic.signalling.MLO-like
256545_at,28.1.1.4,DNA.synthesis/chromatin structure.retrotransposon/transposase.hat-like transposase
256546_at,26.28,misc.GDSL-motif lipase
256547_at,30.2.8.2,signalling.receptor kinases.leucine rich repeat VIII-2
256548_at,33.99,development.unspecified
256549_at,35.2,not assigned.unknown
256550_at,35.2,not assigned.unknown
256551_at,35.2,not assigned.unknown
256552_at,35.2,not assigned.unknown
256553_at,28.1.1.1,DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon
256554_at,28.1.1.3,DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon
256555_at,35.2,not assigned.unknown
256556_at,28.99,DNA.unspecified
256557_at,35.2,not assigned.unknown
256558_at,35.2,not assigned.unknown
256559_at,28.1.1.1,DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon
256561_s_at,35.2,not assigned.unknown
256562_at,28.1.1.3,DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon
256563_at,30.8,signalling.misc
256564_at,35.1,not assigned.no ontology
256565_at,35.2,not assigned.unknown
256566_at,35.2,not assigned.unknown
256567_at,34.3,transport.amino acids
256568_at,35.2,not assigned.unknown
256569_at,35.2,not assigned.unknown
256570_at,35.2,not assigned.unknown
256571_at,35.2,not assigned.unknown
256572_at,29.2.1.2.1.25,protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S25
256573_at,35.1,not assigned.no ontology
256574_at,3.6,minor CHO metabolism.callose
